date,Tmax,Tmin,Tmean,RH_mean,RH_max,wind_mean,wind_max,solar_mean,solar_max,heat_index,HI_max
2019-05-13,40.2,26.4,32.9,44.125,79,12.995833333333332,16.1,298.55833333333334,960.4,51.352583066783204,39.716355026435586
2019-05-14,40.4,25.1,32.53333333333333,45.375,80,11.358333333333334,16.8,299.5625,959.4,52.77425301113155,39.629192701475596
2019-05-15,39.0,26.0,32.104166666666664,49.916666666666664,84,10.966666666666667,14.9,290.16249999999997,957.4,51.53835971942284,38.82770945025781
2019-05-16,38.4,26.2,32.275,49.916666666666664,82,13.570833333333333,17.2,279.26666666666665,927.0,49.722123933567936,38.9578343940956
2019-05-17,38.3,26.0,32.208333333333336,49.333333333333336,81,14.754166666666668,26.3,280.575,939.1,49.0799290517202,39.27120493317116
2019-05-18,38.7,26.8,32.92916666666667,46.5,81,15.541666666666666,22.3,278.34166666666664,945.2,48.56402503828289,39.295521086444396
2019-05-19,39.7,27.8,33.604166666666664,43.208333333333336,70,14.424999999999999,18.3,285.3583333333333,899.6,49.37536564053792,40.12898057644448
2019-05-20,40.4,28.2,34.237500000000004,41.75,73,12.0375,16.3,290.7666666666667,946.2,50.38722374589279,41.08043344394441
2019-05-21,41.0,29.1,35.00416666666667,38.583333333333336,70,14.866666666666667,18.6,298.19166666666666,930.0,49.99183543395995,40.825879447111156
2019-05-22,41.0,28.9,34.775,40.375,67,14.637500000000001,17.4,300.125,944.2,51.14195238124316,41.637649773404476
2019-05-23,41.5,29.2,35.020833333333336,39.666666666666664,67,15.570833333333333,19.1,299.9291666666667,946.2,52.03886864313594,42.29412023260453
2019-05-24,40.9,27.4,34.137499999999996,37.833333333333336,70,15.316666666666668,20.1,301.2041666666667,946.2,49.269607451510495,40.58292983287112
2019-05-25,40.8,28.2,34.38333333333333,40.583333333333336,73,10.5875,17.5,293.52500000000003,901.7,50.732869344887895,42.090284829695555
2019-05-26,41.7,29.3,35.020833333333336,38.208333333333336,63,10.125,17.1,288.1333333333333,890.3,51.595228741267995,41.488846309235605
2019-05-27,41.4,27.7,34.300000000000004,37.416666666666664,69,10.549999999999999,15.4,303.56666666666666,955.5,50.28871873937254,40.992912710684486
2019-05-28,42.3,28.5,35.229166666666664,34.666666666666664,69,13.320833333333333,18.0,293.27916666666664,948.4,50.78798171882552,42.33611747511111
2019-05-29,42.2,27.9,34.87083333333333,39.0,72,12.387500000000001,16.3,299.71666666666664,950.5,53.51383790999124,42.37312204977782
2019-05-30,42.5,27.8,34.420833333333334,43.208333333333336,77,13.125,18.0,303.80833333333334,953.6,57.625280067132,42.33611747511111
2019-05-31,42.7,27.6,34.112500000000004,47.5,70,11.75,22.0,300.90000000000003,945.5,61.9497045892207,43.114106798611125
2019-06-01,42.4,29.0,34.37083333333333,49.875,70,12.7875,22.5,294.2583333333333,934.4,63.005258812261594,44.70999536721775
2019-06-02,43.7,28.8,34.8375,48.958333333333336,75,12.179166666666667,21.5,298.71250000000003,935.5,67.01764062473502,45.33064485811562
2019-06-03,43.1,28.3,34.3375,49.541666666666664,77,13.679166666666667,21.2,294.18333333333334,939.6,65.30612838919637,43.98662999020454
2019-06-04,42.3,28.4,34.229166666666664,48.708333333333336,82,13.112499999999999,17.2,296.97083333333336,936.7,61.60013336366195,43.642261340444485
2019-06-05,42.5,27.8,34.699999999999996,45.541666666666664,81,14.208333333333334,20.0,295.2708333333333,935.7,59.55725024826628,43.69126424193561
2019-06-06,42.6,28.7,34.65416666666667,50.125,78,14.395833333333334,22.2,297.28749999999997,932.7,63.976932963463064,45.796368309164464
2019-06-07,43.3,29.6,35.525,47.583333333333336,73,11.245833333333332,16.1,289.8,929.8,64.18190570411788,44.95883375059559
2019-06-08,43.7,29.8,35.82083333333333,43.416666666666664,71,11.725,17.0,300.8041666666667,935.9,61.71763352668823,43.357347996575605
2019-06-09,43.0,29.0,35.4,45.958333333333336,76,13.283333333333333,18.9,297.58750000000003,927.9,61.62138141397616,44.22044735167112
2019-06-10,42.1,28.5,34.4625,46.666666666666664,74,12.262500000000001,19.3,295.96666666666664,931.0,59.158320163047684,43.191428363555616
2019-06-11,41.8,31.0,35.4625,44.791666666666664,63,10.1875,14.0,271.425,871.2,56.665790814059584,44.34710873049559
2019-06-12,38.7,29.2,33.22083333333333,57.666666666666664,71,12.004166666666668,23.4,170.45416666666668,800.3,55.83477667124258,44.60407994779554
2019-06-13,36.1,26.1,31.233333333333334,63.125,91,17.704166666666666,27.1,247.73749999999998,742.4,50.25192185943328,39.112703223357805
2019-06-14,35.3,27.7,30.82083333333333,68.25,83,19.375,27.1,234.23333333333335,814.7,50.42620316477247,41.808465570817745
2019-06-15,34.5,27.4,29.97083333333333,72.91666666666667,85,18.470833333333335,26.7,185.5375,746.0,50.13427938188017,40.64307430377789
2019-06-16,35.8,27.0,30.7625,70.33333333333333,90,19.150000000000002,25.8,239.525,735.3,53.581376110504856,42.63010561228446
2019-06-17,35.9,26.8,30.804166666666664,68.20833333333333,87,20.075,28.2,244.5625,792.6,52.62106262415493,40.564905637884515
2019-06-18,33.3,26.5,28.7375,82.0,92,21.5625,29.8,160.6875,690.1,50.402062736735694,40.67345187259556
2019-06-19,36.5,26.3,30.849999999999998,65.875,87,12.729166666666666,21.9,248.63750000000002,790.5,53.38749026493848,40.16119921905555
2019-06-20,36.4,27.7,31.266666666666666,62.0,83,8.487499999999999,13.6,231.475,734.0,50.61277982449778,39.59099790983107
2019-06-21,37.2,28.1,32.204166666666666,60.125,83,7.033333333333334,11.0,251.20000000000002,819.3,52.208594851368154,41.64392387379554
2019-06-22,38.1,28.5,32.59583333333333,60.541666666666664,80,10.6875,17.0,251.85833333333332,815.4,55.70783664048498,43.65170332401558
2019-06-23,39.7,29.0,33.78333333333333,56.875,78,11.841666666666667,15.9,266.25,867.2,58.904164583903544,44.860764807617855
2019-06-24,37.0,29.1,32.583333333333336,62.625,82,9.504166666666666,14.5,229.08333333333334,824.7,53.11246318379865,44.29173937911111
2019-06-25,33.3,27.5,30.59583333333333,72.33333333333333,93,9.475,14.0,184.97916666666666,782.3,45.51178073635658,38.914234438764574
2019-06-26,33.8,26.5,29.604166666666668,80.75,93,8.720833333333333,14.3,198.0041666666667,754.7,51.79698463794126,42.45766400785797
2019-06-27,35.4,27.1,30.683333333333334,73.29166666666667,93,10.525,19.5,241.30416666666667,771.6,53.87835503905734,42.48646297027548
2019-06-28,34.4,27.3,29.929166666666664,76.75,90,12.9125,18.0,184.53333333333333,662.4,51.94973121447044,42.42836978259551
2019-06-29,35.6,27.7,30.25,72.54166666666667,87,13.904166666666667,18.9,184.5875,755.0,54.20536718288481,41.47712425555565
2019-06-30,34.4,27.9,30.5125,71.04166666666667,84,13.0375,17.9,213.74166666666667,690.9,48.7314676745301,41.59088422567101
2019-07-01,33.9,27.7,30.520833333333332,71.08333333333333,83,10.7125,18.7,162.89583333333334,639.3,46.978080746270464,41.09086060449559
2019-07-02,36.2,28.5,31.441666666666666,67.08333333333333,80,10.508333333333333,17.1,215.0583333333333,702.9,53.03982101135554,43.650319229084445
2019-07-03,34.4,27.0,30.120833333333334,74.33333333333333,92,11.283333333333333,17.7,168.57916666666668,587.0,50.55311081886616,40.69794478863116
2019-07-04,31.7,26.4,28.695833333333336,80.70833333333333,93,12.612499999999999,16.3,75.02916666666667,271.5,43.579400777314504,36.96690400375789
2019-07-05,28.5,26.4,27.358333333333334,90.20833333333333,94,12.645833333333334,17.4,63.87083333333334,210.3,35.416463078560355,35.585702381555706
2019-07-06,31.2,25.9,28.016666666666666,83.75,93,13.091666666666667,19.6,87.6375,321.3,42.97153783115951,36.123101467004545
2019-07-07,33.2,26.6,29.416666666666668,75.29166666666667,87,14.095833333333333,20.5,125.8,440.3,46.570970229228436,38.81428645155561
2019-07-08,33.7,26.9,30.254166666666666,71.70833333333333,86,16.545833333333334,21.0,148.54999999999998,543.1,46.59238825447185,40.313296500995506
2019-07-09,36.7,27.4,31.09166666666667,66.5,81,18.608333333333334,24.6,232.45416666666665,736.4,54.55618154648284,42.311286506791134
2019-07-10,37.7,27.3,31.370833333333334,64.20833333333333,80,16.070833333333333,23.2,228.13750000000002,733.9,56.82079219228146,42.061673780284465
2019-07-11,37.3,27.7,31.891666666666666,59.333333333333336,78,18.125,23.0,186.29166666666666,619.1,52.04881017169068,40.829756118337706
2019-07-12,37.7,27.7,31.512500000000003,62.166666666666664,77,20.541666666666668,24.5,203.39583333333334,620.2,55.36967312865405,41.07169827777786
2019-07-13,37.9,27.7,31.804166666666664,60.166666666666664,78,18.770833333333332,22.3,204.41666666666666,594.1,54.7144776159727,41.08531528393784
2019-07-14,37.3,27.5,32.43333333333333,54.208333333333336,74,20.3625,27.8,219.01250000000002,655.8,48.93675233319868,41.23738470599116
2019-07-15,37.6,28.1,32.699999999999996,53.166666666666664,74,22.358333333333334,27.2,211.41666666666666,628.3,49.246765051555855,40.87674244380448
2019-07-16,37.9,28.1,32.012499999999996,57.375,75,19.691666666666666,23.8,197.0375,610.0,52.83254411131724,41.08531528393784
2019-07-17,38.4,28.2,32.37916666666667,56.458333333333336,75,15.445833333333333,20.5,227.84166666666667,691.5,53.93059182765632,41.28000780161784
2019-07-18,37.7,27.7,32.300000000000004,57.666666666666664,86,13.270833333333334,19.1,224.45000000000002,812.9,52.34302525817583,40.12348207507557
2019-07-19,37.1,28.7,32.65416666666667,57.833333333333336,78,7.3125,12.5,239.33333333333334,789.5,50.447832929473485,42.69786050779562
2019-07-20,38.7,29.6,33.15416666666667,57.416666666666664,78,8.966666666666667,19.5,219.46666666666667,731.2,55.6548437939397,44.5606891991912
2019-07-21,39.0,28.3,32.300000000000004,65.95833333333333,88,5.904166666666666,11.5,206.1916666666667,663.9,63.53707786732788,45.34404941491562
2019-07-22,35.8,26.2,30.6375,77.04166666666667,94,6.233333333333333,12.2,249.57083333333333,847.8,58.09340326139027,44.94309587379562
2019-07-23,36.5,27.6,31.629166666666666,72.29166666666667,95,7.491666666666667,15.5,226.13333333333333,781.7,57.7619671474145,43.95939247755561
2019-07-24,36.6,29.0,31.954166666666666,69.70833333333333,84,10.954166666666666,15.3,220.2125,711.4,56.35343111823687,44.2181255150756
2019-07-25,35.3,27.6,31.079166666666666,66.875,83,18.729166666666668,25.5,200.0875,646.2,49.636244225154755,40.99104359883556
2019-07-26,34.9,27.2,30.175,69.0,90,21.52916666666667,29.6,185.20416666666665,603.7,49.41050219689785,40.05757246347558
2019-07-27,33.1,26.9,29.479166666666668,71.66666666666667,85,21.991666666666664,26.8,113.83749999999999,404.1,44.53006312771062,37.716498617864495
2019-07-28,33.0,26.0,28.8125,75.25,92,21.458333333333332,28.5,103.75833333333333,403.2,45.83390980230559,36.876908643555666
2019-07-29,30.5,26.0,27.516666666666666,84.0,94,17.241666666666667,25.6,114.49583333333334,451.1,40.548475406611004,35.769363055697866
2019-07-30,29.1,25.1,26.65416666666667,88.29166666666667,96,17.358333333333334,26.7,88.88333333333333,307.5,36.991583166547315,33.7370596941311
2019-07-31,28.1,25.1,26.308333333333334,92.54166666666667,96,17.504166666666666,23.8,75.87916666666668,323.8,34.538412614209534,33.180091232915615
2019-08-01,26.6,25.3,25.912499999999998,94.25,96,13.883333333333333,16.6,43.60833333333333,169.3,29.954440823701205,29.934338322275728
2019-08-02,29.9,25.4,26.983333333333334,90.33333333333333,96,10.845833333333333,14.6,116.77083333333333,411.9,40.44695381299666,37.05922669041773
2019-08-03,31.5,25.4,27.4875,89.08333333333333,97,10.808333333333332,15.1,98.01666666666667,414.4,46.36788265941722,38.642918039777946
2019-08-04,31.2,26.0,27.620833333333334,86.66666666666667,95,16.095833333333335,20.1,119.92083333333333,438.6,44.12858965863523,37.59868427155554
2019-08-05,31.4,25.6,27.866666666666664,84.83333333333333,95,16.125,22.8,115.66666666666667,471.9,44.1555168714485,37.12206514155554
2019-08-06,31.6,26.6,28.691666666666666,79.45833333333333,86,13.070833333333333,17.5,120.90833333333335,365.1,42.72318621136577,38.17885859513787
2019-08-07,31.9,26.2,28.65416666666667,80.45833333333333,91,13.766666666666666,19.8,163.12916666666666,619.1,44.19964686135265,38.07810072057563
2019-08-08,28.7,26.3,27.183333333333334,88.45833333333333,93,14.133333333333333,18.4,59.44583333333333,235.6,35.69762920141986,34.94537496699549
2019-08-09,27.1,25.8,26.3,93.0,95,19.354166666666668,26.8,67.77083333333333,324.8,31.36340401535134,31.248452936931116
2019-08-10,26.9,25.1,26.016666666666666,89.91666666666667,94,29.691666666666666,38.6,50.85833333333333,207.2,30.443047275859232,30.549829916915428
2019-08-11,31.0,24.7,27.070833333333336,86.20833333333333,93,17.0,23.8,165.22916666666666,587.3,43.17474533049468,37.95713568051559
2019-08-12,31.8,24.6,27.59583333333333,83.83333333333333,95,10.362499999999999,13.2,241.34166666666667,784.7,45.27220400571801,37.78646432010447
2019-08-13,32.1,25.4,28.295833333333334,80.25,94,9.754166666666666,11.9,226.82083333333333,719.7,44.842349016279165,37.61993891131561
2019-08-14,31.0,26.3,27.929166666666664,83.625,96,9.970833333333333,13.0,157.00416666666666,582.3,42.193722283340236,36.77978283745783
2019-08-15,28.5,25.7,26.599999999999998,91.45833333333333,96,12.483333333333334,18.0,74.89166666666667,425.0,35.684451485342635,33.20079605755559
2019-08-16,28.0,25.3,26.212500000000002,92.54166666666667,95,13.520833333333334,15.9,65.64999999999999,218.8,34.20107577114632,32.57096848711117
2019-08-17,30.1,25.0,27.166666666666668,84.375,95,13.3125,17.5,172.82083333333333,654.4,39.28933257519985,35.03743019689787
2019-08-18,30.1,25.0,27.433333333333334,83.29166666666667,95,9.979166666666666,15.9,156.4625,512.8,38.9562021939421,35.53257759593781
2019-08-19,31.2,25.5,28.03333333333333,80.33333333333333,95,8.566666666666666,12.1,223.01666666666668,756.0,41.675049645408656,36.39686013167114
2019-08-20,30.9,25.3,27.90833333333333,84.875,94,8.229166666666666,13.5,192.9958333333333,692.2,42.29437852716744,37.69950468033791
2019-08-21,31.3,25.5,27.666666666666668,83.83333333333333,92,10.183333333333334,17.6,195.00833333333333,700.6,43.37459861880976,38.55408989613127
2019-08-22,31.7,24.5,27.816666666666666,77.58333333333333,93,9.320833333333333,15.6,238.42916666666667,764.8,42.33009729514569,36.1001477517244
2019-08-23,31.3,24.9,27.662499999999998,80.70833333333333,90,8.4375,11.7,234.13750000000002,769.6,42.16155884753519,37.38059095922454
2019-08-24,31.5,25.1,28.275000000000002,77.79166666666667,92,8.345833333333333,13.6,215.2458333333333,646.9,41.739391002613594,37.4165102880712
2019-08-25,31.5,25.8,27.958333333333332,77.875,94,10.883333333333333,17.2,177.9125,581.7,41.770866223000986,36.495057517277935
2019-08-26,28.9,25.7,26.925,86.58333333333333,95,12.0875,15.3,103.09583333333332,338.7,35.92016588197224,33.254532132931104
2019-08-27,29.1,24.8,26.46666666666667,89.04166666666667,96,13.433333333333332,19.9,121.7,606.0,37.18101996434932,32.91427161377768
2019-08-28,29.4,25.4,26.724999999999998,90.70833333333333,96,9.316666666666666,13.1,118.80416666666667,392.8,38.69428105403487,36.3722031758758
2019-08-29,30.3,25.1,27.308333333333334,87.75,96,9.866666666666667,13.4,163.44583333333333,490.2,41.09752821155579,36.30779155053122
2019-08-30,31.4,25.8,28.270833333333332,84.54166666666667,97,8.875,11.5,196.4416666666667,755.8,44.036133589424075,38.45742017681789
2019-08-31,31.2,26.1,28.075,86.45833333333333,95,8.0875,12.8,189.42083333333335,635.2,44.04440687523085,40.47144302092473
2019-09-01,31.8,25.6,27.920833333333334,86.375,96,8.700000000000001,15.5,173.46666666666667,705.3,46.39844589825365,40.18199023361764
2019-09-02,29.3,25.0,26.954166666666666,87.625,97,12.125,18.7,135.15,527.3,37.499012180655875,35.122192110637826
2019-09-03,30.2,25.6,27.46666666666667,89.375,96,7.983333333333333,11.8,151.92499999999998,588.8,41.272681991147024,37.9906273624357
2019-09-04,31.1,25.0,27.008333333333336,90.83333333333333,98,4.6499999999999995,9.1,150.92916666666667,679.5,45.43860374606908,38.49456536306456
2019-09-05,31.7,25.2,27.65416666666667,90.66666666666667,100,4.991666666666666,9.5,158.4333333333333,636.9,47.947827238627006,42.1033245893245
2019-09-06,31.6,25.7,28.1125,88.75,99,4.85,9.5,196.74166666666667,799.2,46.639430761190546,41.15406442743778
2019-09-07,31.7,25.8,28.079166666666666,87.54166666666667,99,7.583333333333333,13.2,175.52916666666667,615.3,46.51350176690332,39.19742693545792
2019-09-08,31.9,26.2,28.195833333333336,87.625,97,6.8,11.3,184.35,750.3,47.385404750670915,40.478285337537734
2019-09-09,29.7,25.8,27.454166666666666,91.29166666666667,98,7.708333333333333,13.0,102.78750000000001,361.3,39.98751695523116,36.49781536603563
2019-09-10,29.0,25.2,26.708333333333332,94.5,99,8.379166666666666,14.5,47.20416666666667,200.7,38.230531211444436,36.103494900444474
2019-09-11,28.5,25.2,26.462500000000002,92.16666666666667,99,9.65,14.5,77.89166666666667,337.9,35.838172174316526,33.38478392127776
2019-09-12,30.3,25.3,27.245833333333334,87.625,97,9.979166666666666,14.1,119.76249999999999,459.4,41.05508394498087,36.57835743531554
2019-09-13,28.0,25.5,26.508333333333336,92.41666666666667,96,11.487499999999999,16.9,57.637499999999996,218.7,34.178449681418186,32.96581608459553
2019-09-14,28.9,25.7,26.8125,92.83333333333333,97,11.174999999999999,16.3,54.17916666666667,216.4,37.42651508410308,34.89243406857565
2019-09-15,29.9,25.7,27.308333333333334,88.0,95,11.7875,19.3,95.4875,421.6,39.7117574296956,35.77256597253118
2019-09-16,31.1,25.4,27.816666666666666,82.33333333333333,95,11.674999999999999,18.3,124.60833333333333,592.1,42.069840112789244,36.96948016347562
2019-09-17,31.8,24.8,28.170833333333334,80.625,95,9.904166666666667,15.1,189.67083333333335,618.4,43.9063139428135,38.46829974935109
2019-09-18,32.4,25.4,28.695833333333336,83.91666666666667,95,9.933333333333334,16.7,224.85416666666666,808.8,47.687223748148625,41.21585400289785
2019-09-19,33.5,26.4,29.379166666666666,78.5,92,9.108333333333333,11.9,237.9125,866.5,49.33286188773611,39.72086129665786
2019-09-20,32.1,26.0,28.133333333333336,85.08333333333333,95,7.929166666666667,13.1,211.275,754.9,47.02494053112001,41.459215903464624
2019-09-21,29.6,25.0,27.041666666666668,88.66666666666667,99,5.341666666666666,9.1,114.74166666666667,514.5,38.833630311618705,35.70892751116451
2019-09-22,31.3,25.6,27.425,88.83333333333333,97,4.616666666666666,11.4,161.64583333333334,744.5,45.42810809143929,39.06695666762446
2019-09-23,30.7,25.2,27.337500000000002,90.20833333333333,99,4.7375,10.1,169.625,741.3,43.53691845165457,40.21876830148463
2019-09-24,31.4,25.1,27.625,87.125,98,5.341666666666666,11.4,187.92499999999998,750.3,45.110240377551946,38.692929311715645
2019-09-25,31.3,25.2,27.6875,86.54166666666667,97,5.9624999999999995,9.8,194.57083333333333,747.4,44.46970646892181,38.81561699499562
2019-09-26,30.5,26.1,27.641666666666666,87.79166666666667,95,8.929166666666667,16.2,171.13333333333333,665.5,41.86244483438198,37.409861516610924
2019-09-27,29.0,24.6,25.825,92.83333333333333,98,10.783333333333333,16.4,101.95,471.8,37.79523108502464,34.52553188755544
2019-09-28,29.4,24.6,26.479166666666668,89.58333333333333,97,10.920833333333334,14.4,130.34166666666667,471.8,38.37887896617575,36.04411320378435
2019-09-29,28.1,24.3,25.645833333333332,91.54166666666667,96,13.229166666666666,17.7,71.5,302.2,34.35089712732491,32.03457891831787
2019-09-30,26.2,24.1,24.95,93.66666666666667,95,21.579166666666666,33.9,65.56666666666666,396.4,28.739948637615814,28.809029146684477
2019-10-01,30.5,24.2,26.5125,88.0,96,16.304166666666667,31.0,156.79166666666666,648.3,41.93661557905547,36.83900785994427
2019-10-02,30.9,24.2,26.695833333333336,86.625,97,7.233333333333333,10.8,182.41666666666666,664.5,42.953083805850056,37.38059095922454
2019-10-03,30.9,24.5,27.47083333333333,83.375,98,6.141666666666667,9.7,222.02916666666667,822.0,41.74231131699327,38.55408989613127
2019-10-04,31.2,24.0,27.333333333333332,83.875,96,6.0125,12.5,222.38333333333333,770.3,43.02017567097934,38.7794773401246
2019-10-05,31.2,24.1,27.045833333333334,81.95833333333333,96,6.125,11.8,218.5,796.5,42.28374515783426,37.52392063260456
2019-10-06,31.4,23.6,27.03333333333333,82.375,97,4.3625,10.8,223.4375,798.3,43.164322254683164,37.48020533643569
2019-10-07,31.7,23.5,27.2,84.08333333333333,99,4.745833333333333,10.7,220.98333333333335,799.3,44.99386298324538,37.432531024071196
2019-10-08,32.3,24.0,27.745833333333334,79.91666666666667,98,6.141666666666667,10.9,230.07500000000002,817.4,45.43420992573969,38.43574750255776
2019-10-09,32.6,24.4,27.945833333333336,78.45833333333333,92,6.504166666666666,10.9,226.74166666666667,814.3,45.87965749353328,38.853988350915586
2019-10-10,32.7,24.3,27.879166666666666,77.5,96,6.720833333333334,10.6,226.4375,805.1,45.80285829362063,37.53769789623125
2019-10-11,33.1,22.3,26.795833333333334,68.79166666666667,85,6.029166666666666,10.8,243.32916666666665,852.4,43.26546103435854,35.423788981235646
2019-10-12,33.2,20.7,26.416666666666668,65.16666666666667,87,7.370833333333334,10.7,246.32083333333333,861.4,42.04744656916476,33.87537836337564
2019-10-13,33.5,20.9,26.65833333333333,65.33333333333333,84,7.320833333333333,10.0,240.84583333333333,842.1,43.00347823567297,35.16503227740458
2019-10-14,33.9,20.9,27.1875,67.875,91,5.7,7.6,234.32083333333333,828.9,45.406029191208155,38.7794773401246
2019-10-15,34.1,22.5,27.866666666666664,63.0,84,7.333333333333333,9.5,226.42083333333335,822.7,43.768351574284594,36.04800052699555
2019-10-16,34.3,22.9,27.900000000000002,62.083333333333336,78,7.908333333333334,11.0,229.70833333333334,825.7,43.947310525823845,40.242547482024555
2019-10-17,33.7,22.5,27.6125,61.25,80,7.783333333333334,10.6,231.29166666666666,823.6,41.86367675401573,37.59868427155554
2019-10-18,33.7,22.9,27.787499999999998,61.25,79,7.629166666666666,10.8,222.4416666666667,813.4,41.86367675401573,35.56852592739568
2019-10-19,33.2,23.6,27.366666666666664,66.33333333333333,85,9.891666666666667,17.1,213.02083333333334,807.3,42.5298777723477,35.768363928337735
2019-10-20,32.1,23.4,27.166666666666668,75.66666666666667,92,8.154166666666667,12.0,205.85,775.9,42.90953163945592,35.84928180411557
2019-10-21,31.8,22.6,26.7625,69.41666666666667,94,9.495833333333334,16.0,172.9958333333333,631.6,39.62297048634724,33.820934725784504
2019-10-22,32.4,22.9,27.104166666666668,64.45833333333333,79,9.841666666666667,13.8,203.52916666666667,750.6,39.53890549069371,35.37382959633797
2019-10-23,32.4,22.8,26.608333333333334,70.91666666666667,94,10.233333333333333,16.6,223.41666666666666,798.9,41.96465154124356,32.86273122291561
2019-10-24,32.7,21.0,25.78333333333333,59.75,87,12.2125,20.0,225.0041666666667,796.9,38.67705541834904,32.06581547033781
2019-10-25,33.0,19.8,25.516666666666666,48.625,68,12.041666666666666,17.4,225.525,806.9,35.90150038124312,31.605780632444482
2019-10-26,32.4,21.6,26.366666666666664,50.166666666666664,62,13.658333333333333,20.5,211.4125,782.7,35.155468483573664,32.905686405484474
2019-10-27,28.8,23.3,25.420833333333334,65.25,83,11.729166666666666,15.5,85.75,352.2,31.499849741199423,31.78498119843565
2019-10-28,31.0,24.3,27.004166666666666,79.375,88,10.270833333333334,13.2,155.96666666666667,647.5,40.65593217311808,36.523480466657894
2019-10-29,30.4,23.8,26.804166666666664,81.0,92,9.920833333333333,13.0,123.94583333333333,448.9,39.23061220780441,34.78981725363565
2019-10-30,32.3,23.8,27.683333333333334,74.5,92,8.529166666666667,11.7,184.8708333333333,727.1,43.096957940460584,36.85742905359111
2019-10-31,32.6,24.2,28.145833333333332,72.04166666666667,85,7.304166666666667,10.4,196.0583333333333,743.3,43.05523733411765,37.62226879305571
2019-11-01,33.4,24.9,28.599999999999998,69.45833333333333,87,9.029166666666667,10.8,195.15833333333333,724.1,44.516496083353246,37.10907787180442
2019-11-02,29.5,24.3,26.204166666666666,81.875,94,7.983333333333333,14.2,115.13333333333334,592.2,36.644663878118934,33.43254907794441
2019-11-03,29.3,23.0,26.02916666666667,82.16666666666667,95,5.004166666666666,7.1,90.32916666666667,390.6,36.11118085438007,33.12197327073792
2019-11-04,31.4,22.9,26.96666666666667,75.375,96,5.279166666666667,8.1,169.85416666666666,667.7,40.52883758409197,33.960099147217846
2019-11-05,31.9,23.1,27.02916666666667,74.45833333333333,93,5.129166666666666,8.7,186.14166666666665,698.5,41.77520983043371,34.419404475937746
2019-11-06,31.3,23.2,26.945833333333336,75.0,91,5.4624999999999995,9.4,180.8708333333333,680.8,40.08555516175111,34.23765755259555
2019-11-07,29.1,23.1,25.675,78.58333333333333,93,5.7749999999999995,13.0,132.29166666666666,632.5,34.70724123803151,31.52585219119787
2019-11-08,31.2,22.9,26.28333333333333,74.125,94,7.379166666666666,13.7,163.37083333333334,613.3,39.4819289904395,32.95208965708449
2019-11-09,30.9,23.0,26.587500000000002,70.41666666666667,83,9.895833333333334,15.0,172.82916666666668,686.4,37.454897846505006,33.479126202515594
2019-11-10,30.9,23.3,26.758333333333336,70.875,85,6.979166666666667,13.9,161.85833333333332,634.6,37.5918086725974,33.73181616279123
2019-11-11,31.8,23.2,26.7,68.25,87,6.920833333333333,10.7,169.9625,679.0,39.22075851004112,33.42440024307559
2019-11-12,32.5,21.1,26.508333333333336,66.58333333333333,97,7.166666666666667,9.4,175.6208333333333,691.0,40.589159528250576,32.840563753111184
2019-11-13,32.1,21.4,27.083333333333332,61.083333333333336,81,6.145833333333333,9.5,181.76666666666665,708.4,37.64613915031129,33.50256595503116
2019-11-14,32.2,21.7,26.84583333333333,59.333333333333336,84,6.1125,8.7,176.22916666666666,702.5,37.33834312299068,32.16675123468443
2019-11-15,31.5,21.2,25.604166666666668,57.25,75,7.591666666666666,14.4,193.36666666666667,719.7,35.197925733586935,31.122465257555607
2019-11-16,31.5,21.0,25.754166666666666,57.875,73,6.941666666666666,10.3,177.73749999999998,680.4,35.361194214389826,31.57756342905557
2019-11-17,32.4,21.4,25.916666666666668,56.708333333333336,70,9.229166666666666,13.6,191.9416666666667,713.9,36.993572577142245,32.211150068871184
2019-11-18,31.2,19.4,24.962500000000002,60.041666666666664,82,7.433333333333334,10.1,183.66666666666666,702.9,35.284997340646605,30.63497851511113
2019-11-19,30.1,18.3,23.991666666666664,57.958333333333336,82,6.316666666666666,11.2,187.86666666666667,722.2,32.61573911003176,29.369448027304443
2019-11-20,30.1,18.6,23.729166666666668,64.16666666666667,84,7.270833333333333,10.3,184.86249999999998,701.1,33.912368437780145,29.92496654820447
2019-11-21,31.8,19.1,24.879166666666666,64.75,81,7.75,11.9,186.2125,699.2,38.06349071064546,32.53183834291561
2019-11-22,31.6,20.4,25.141666666666666,62.875,77,6.033333333333334,8.1,184.4375,691.3,36.98783924220934,32.05373305489783
2019-11-23,31.2,19.5,24.837500000000002,63.083333333333336,87,7.9624999999999995,10.0,175.79166666666666,666.1,36.099994444221316,30.912882311555524
2019-11-24,31.3,20.2,25.008333333333336,62.958333333333336,79,6.9750000000000005,9.8,182.70416666666668,687.5,36.29890964528384,31.626064162157768
2019-11-25,31.4,20.4,25.495833333333334,63.375,83,7.420833333333333,10.1,181.2541666666667,682.6,36.654486773585226,31.9382664289955
2019-11-26,31.1,20.2,25.337500000000002,62.125,80,6.666666666666667,9.2,182.57083333333333,687.8,35.611174640733466,31.348378167197797
2019-11-27,30.2,20.2,24.920833333333334,63.458333333333336,79,7.7875000000000005,12.3,158.525,598.0,33.96717247630439,31.348384778684547
2019-11-28,29.9,20.4,24.495833333333334,64.25,77,9.066666666666666,12.1,167.87083333333334,641.6,33.50716457469912,31.064353931235573
