date,Tmax,Tmean,RH_mean,HI_max,WBGT_max,heat_severity,temperature_score,heat_index_score,wbgt_score,heat_risk_score,risk_category,heat_streak,mortality_RR
2019-03-25,37.4,30.04583333333333,28.916666666666668,35.52604397708448,27.542437163222765,30.73587988876745,50,25,25,32.5,MODERATE,0,1.196
2019-03-26,36.4,29.9,27.5,34.10880824851552,27.065570356633533,29.882865513386328,50,25,25,32.5,MODERATE,0,1.174
2019-03-27,38.3,30.5,24.58333333333333,36.050980114817776,28.63093604833196,31.598953674926285,50,25,50,42.5,MODERATE,0,1.217
2019-03-28,39.9,31.52083333333333,26.791666666666668,37.89374052313782,29.12525800971605,32.63265101508476,50,25,50,42.5,MODERATE,0,1.255
2019-03-29,40.4,32.34166666666667,28.58333333333333,38.64487117529782,30.43621265311192,33.71967606198628,75,50,50,57.5,HIGH,0,1.267
2019-03-30,39.4,32.12083333333333,27.83333333333333,37.19066820841779,28.349800175405985,31.886147388610706,50,25,50,42.5,MODERATE,0,1.243
2019-03-31,39.8,31.45833333333333,26.33333333333333,37.5403987915378,29.00372712465012,32.41839579140519,50,25,50,42.5,MODERATE,0,1.252
2019-04-01,39.7,31.6125,28.916666666666668,37.43896677282449,29.80676284556663,32.85964441646978,50,25,50,42.5,MODERATE,0,1.25
2019-04-02,40.2,31.95833333333333,25.0,37.37216843255117,28.812873637763737,32.236591555678714,75,25,50,50.0,HIGH,0,1.262
2019-04-03,40.0,32.37083333333333,26.83333333333333,38.13473026681558,30.175655593339343,33.359285462729844,75,50,50,57.5,HIGH,0,1.257
2019-04-04,40.9,32.77916666666667,28.75,39.2577313561956,30.37178119305888,33.92616125831357,75,50,50,57.5,HIGH,0,1.279
2019-04-05,40.0,32.2125,29.791666666666668,37.89005024689559,29.06276435946513,32.59367871443732,75,25,50,50.0,HIGH,0,1.257
2019-04-06,39.9,31.604166666666668,32.666666666666664,38.012168630595575,29.037918668084643,32.627618653089016,50,50,50,50.0,HIGH,0,1.255
2019-04-07,40.4,31.554166666666664,40.79166666666666,39.10884390967115,30.70850341137362,34.068639610692635,75,50,50,57.5,HIGH,0,1.267
2019-04-08,39.6,31.5375,34.75,37.76837511571561,29.334422576190825,32.708003592000736,50,25,50,42.5,MODERATE,0,1.247
2019-04-09,39.9,31.704166666666666,33.583333333333336,37.89374052313782,29.359066196212225,32.77293592698246,50,25,50,42.5,MODERATE,0,1.255
2019-04-10,39.9,32.25,41.0,38.95374631125118,30.835499425715675,34.082798179929874,50,50,50,50.0,HIGH,0,1.255
2019-04-11,40.5,33.275,30.58333333333333,39.32344949468448,30.330493058720915,33.92767563310635,75,50,50,57.5,HIGH,0,1.269
2019-04-12,40.9,33.50416666666667,32.375,39.68633318489781,31.02268087867277,34.48814180116278,75,50,75,67.5,HIGH,0,1.279
2019-04-13,40.9,33.74166666666667,29.166666666666668,39.86559604940445,31.066680878672763,34.58624694696544,75,50,75,67.5,HIGH,0,1.279
2019-04-14,41.3,33.795833333333334,27.625,39.590416011617776,30.789685529082178,34.30997772209642,75,50,50,57.5,HIGH,0,1.289
2019-04-15,38.5,32.45,31.291666666666668,37.56255979711108,29.38475685334442,32.655878030851085,50,25,50,42.5,MODERATE,0,1.222
2019-04-16,35.1,29.0125,39.625,33.871428248115606,28.01845395941644,30.359643674896105,50,25,50,42.5,MODERATE,0,1.145
2019-04-17,33.5,27.704166666666666,44.875,31.718108318444493,25.788936701428668,28.160605348235,25,0,25,17.5,LOW,0,1.111
2019-04-18,35.6,29.60833333333333,39.458333333333336,33.74589228511114,27.16678812132825,29.798429786841403,50,25,25,32.5,MODERATE,0,1.156
2019-04-19,36.7,30.241666666666664,27.916666666666668,34.565035485057805,27.23258789002599,30.16556692803872,50,25,25,32.5,MODERATE,0,1.18
2019-04-20,37.9,31.20833333333333,26.83333333333333,35.9409412520978,28.900199783283348,31.71649637080913,50,25,50,42.5,MODERATE,0,1.208
2019-04-21,39.1,32.170833333333334,26.83333333333333,36.95952067993781,29.12684763860784,32.259916855139835,50,25,50,42.5,MODERATE,0,1.236
2019-04-22,40.0,32.7375,26.20833333333333,38.38935690329778,29.966908323436208,33.33588775538084,75,50,50,57.5,HIGH,0,1.257
2019-04-23,41.4,34.11666666666667,29.541666666666668,40.0263451125156,31.518198778589408,34.92145731215989,75,50,75,67.5,HIGH,0,1.291
2019-04-24,41.0,33.979166666666664,29.5,39.86559604940445,30.853562786350903,34.458376091572326,75,50,50,57.5,HIGH,0,1.281
2019-04-25,41.3,33.895833333333336,28.541666666666668,39.590416011617776,29.970374440678636,33.81839106905429,75,50,50,57.5,HIGH,0,1.289
2019-04-26,42.2,34.645833333333336,32.291666666666664,41.54261334044445,31.675383600856197,35.6222754966915,75,50,75,67.5,HIGH,0,1.311
2019-04-27,42.8,34.925000000000004,19.5,40.11169407335113,29.16249823497547,33.542176570325736,75,50,50,57.5,HIGH,0,1.326
2019-04-28,42.2,34.4125,20.125,39.53294145911117,29.287453244370077,33.38564853026651,75,50,50,57.5,HIGH,0,1.311
2019-04-29,41.9,33.891666666666666,25.666666666666668,39.199770227091136,29.58159219384692,33.428863407144604,75,50,50,57.5,HIGH,0,1.303
2019-04-30,41.2,32.74583333333333,36.833333333333336,39.22022225377784,29.883147446370888,33.61797736933367,75,50,50,57.5,HIGH,0,1.286
2019-05-01,39.7,32.416666666666664,36.875,37.89005024689559,29.47653487957237,32.84194102650166,50,25,50,42.5,MODERATE,0,1.25
2019-05-02,40.3,32.425000000000004,34.208333333333336,38.250693403217824,30.13283367154891,33.379977564216475,75,50,50,57.5,HIGH,0,1.264
2019-05-03,39.6,32.458333333333336,34.583333333333336,38.25564862711114,29.9678647297498,33.28297828869434,50,50,50,50.0,HIGH,0,1.247
2019-05-04,39.1,31.879166666666663,44.583333333333336,38.8236453333156,30.425830513507524,33.78495644143076,50,50,50,50.0,HIGH,0,1.236
2019-05-05,39.1,32.15,44.79166666666666,38.68092100737559,30.16529259038353,33.57154395718035,50,50,50,50.0,HIGH,0,1.236
2019-05-06,40.3,32.7,39.16666666666666,38.8267631736356,30.67447156104378,33.93538820608051,75,50,50,57.5,HIGH,0,1.264
2019-05-07,40.6,33.21666666666667,31.125,38.47367189196448,29.233803337112928,32.92975075905355,75,50,50,57.5,HIGH,0,1.271
2019-05-08,39.4,32.083333333333336,35.708333333333336,37.30684383073781,28.271305187958333,31.885520645070123,50,25,50,42.5,MODERATE,0,1.243
2019-05-09,37.9,31.42083333333333,47.5,36.53138675308449,28.779650088395023,31.88034475427081,50,25,50,42.5,MODERATE,0,1.208
2019-05-10,38.0,31.454166666666666,42.958333333333336,36.94783918900448,29.045129081907028,32.20621312474601,50,25,50,42.5,MODERATE,0,1.21
2019-05-11,39.5,32.28333333333333,47.875,39.91514952327778,30.969056049330327,34.54749343890931,50,50,50,50.0,HIGH,0,1.245
2019-05-12,40.1,33.05416666666667,47.583333333333336,40.715118577777744,31.640273896742016,35.270211769156305,75,50,75,67.5,HIGH,0,1.259
2019-05-13,40.2,32.9,44.125,39.71635502643559,30.70381163269656,34.30882899019217,75,50,50,57.5,HIGH,0,1.262
2019-05-14,40.4,32.53333333333333,45.375,39.6291927014756,30.507616282315297,34.15624684997942,75,50,50,57.5,HIGH,0,1.267
2019-05-15,39.0,32.104166666666664,49.91666666666666,38.82770945025781,30.818115675487466,34.0219531853956,50,50,50,50.0,HIGH,0,1.233
2019-05-16,38.4,32.275,49.91666666666666,38.9578343940956,30.43036024067803,33.84134990204505,50,50,50,50.0,HIGH,0,1.219
2019-05-17,38.3,32.208333333333336,49.333333333333336,39.27120493317116,30.779529415752894,34.176199622720205,50,50,50,50.0,HIGH,0,1.217
2019-05-18,38.7,32.92916666666667,46.5,39.2955210864444,30.778367438873232,34.185228897901695,50,50,50,50.0,HIGH,0,1.226
2019-05-19,39.7,33.604166666666664,43.208333333333336,40.12898057644448,30.929414966443204,34.60924121044371,50,50,50,50.0,HIGH,0,1.25
2019-05-20,40.4,34.237500000000004,41.75,41.08043344394441,32.01957162873697,35.64391635481995,75,50,75,67.5,HIGH,0,1.267
2019-05-21,41.0,35.00416666666667,38.583333333333336,40.82587944711116,30.84433676726461,34.83695383920323,75,50,50,57.5,HIGH,0,1.281
2019-05-22,41.0,34.775,40.375,41.63764977340448,31.522553490625185,35.5685920037369,75,50,75,67.5,HIGH,0,1.281
2019-05-23,41.5,35.020833333333336,39.66666666666666,42.29412023260453,31.50247327576969,35.81913205850363,75,50,75,67.5,HIGH,0,1.293
2019-05-24,40.9,34.1375,37.833333333333336,40.58292983287112,30.646289865301057,34.620945852329086,75,50,50,57.5,HIGH,0,1.279
2019-05-25,40.8,34.38333333333333,40.583333333333336,42.09028482969556,32.36111622464032,36.25278366666241,75,50,75,67.5,HIGH,0,1.276
2019-05-26,41.7,35.020833333333336,38.208333333333336,41.488846309235605,31.8746582999607,35.72033350367066,75,50,75,67.5,HIGH,0,1.298
2019-05-27,41.4,34.300000000000004,37.41666666666666,40.992912710684486,32.08740371327776,35.64960731224045,75,50,75,67.5,HIGH,0,1.291
2019-05-28,42.3,35.229166666666664,34.666666666666664,42.33611747511111,31.9822943798099,36.123823617930384,75,50,75,67.5,HIGH,0,1.313
2019-05-29,42.2,34.87083333333333,39.0,42.37312204977782,32.185640511127495,36.26063312658763,75,50,75,67.5,HIGH,0,1.311
2019-05-30,42.5,34.420833333333334,43.208333333333336,42.33611747511111,31.837832356567603,36.037146403985005,75,50,75,67.5,HIGH,0,1.318
2019-05-31,42.7,34.112500000000004,47.5,43.114106798611125,32.36615803542051,36.665337540696754,75,75,75,75.0,EXTREME,1,1.323
2019-06-01,42.4,34.37083333333333,49.875,44.70999536721775,32.95550386791771,37.657300467637725,75,75,75,75.0,EXTREME,2,1.316
2019-06-02,43.7,34.8375,48.958333333333336,45.33064485811562,33.155259602144305,38.02541370453283,75,75,75,75.0,EXTREME,3,1.349
2019-06-03,43.1,34.3375,49.54166666666666,43.98662999020454,32.26936031079124,36.95626818255656,75,75,75,75.0,EXTREME,4,1.333
2019-06-04,42.3,34.229166666666664,48.708333333333336,43.642261340444485,32.16771989866911,36.75753647537926,75,75,75,75.0,EXTREME,5,1.313
2019-06-05,42.5,34.7,45.54166666666666,43.69126424193561,32.07702060684466,36.72271806088104,75,75,75,75.0,EXTREME,6,1.318
2019-06-06,42.6,34.65416666666667,50.125,45.796368309164464,33.40777309190188,38.363211178806914,75,75,75,75.0,EXTREME,7,1.321
2019-06-07,43.3,35.525,47.583333333333336,44.95883375059559,33.14240090772533,37.86897404487343,75,75,75,75.0,EXTREME,8,1.339
2019-06-08,43.7,35.82083333333333,43.41666666666666,43.357347996575605,32.58946092895994,36.896615756006206,75,75,75,75.0,EXTREME,9,1.349
2019-06-09,43.0,35.4,45.958333333333336,44.22044735167112,32.38681753691439,37.12026946281708,75,75,75,75.0,EXTREME,10,1.331
2019-06-10,42.1,34.4625,46.66666666666666,43.191428363555616,32.42414471595714,36.73105817499653,75,75,75,75.0,EXTREME,11,1.308
2019-06-11,41.8,35.4625,44.79166666666666,44.34710873049559,33.013453291246904,37.54691546694638,75,75,75,75.0,EXTREME,12,1.301
2019-06-12,38.7,33.22083333333333,57.66666666666666,44.60407994779554,32.836261714007534,37.543389007522734,50,75,75,67.5,HIGH,0,1.226
2019-06-13,36.1,31.23333333333333,63.125,39.112703223357805,28.710986591108888,32.871673244008456,50,50,50,50.0,HIGH,0,1.167
2019-06-14,35.3,30.82083333333333,68.25,41.80846557081775,30.40459150986116,34.96614113424379,50,50,50,50.0,HIGH,0,1.149
2019-06-15,34.5,29.97083333333333,72.91666666666667,40.64307430377789,29.38460200330468,33.88799092349396,25,50,50,42.5,MODERATE,0,1.132
2019-06-16,35.8,30.7625,70.33333333333333,42.63010561228446,30.521032059066822,35.36466148035388,50,50,50,50.0,HIGH,0,1.16
2019-06-17,35.9,30.804166666666664,68.20833333333333,40.56490563788452,29.68294836699517,34.03573127535091,50,50,50,50.0,HIGH,0,1.163
2019-06-18,33.3,28.7375,82.0,40.67345187259556,29.005758248131727,33.67283569791726,25,50,50,42.5,MODERATE,0,1.106
2019-06-19,36.5,30.85,65.875,40.16119921905555,30.950422480968523,34.63473317620333,50,50,50,50.0,HIGH,0,1.176
2019-06-20,36.4,31.266666666666666,62.0,39.59099790983107,30.631943088695245,34.21556501714957,50,50,50,50.0,HIGH,0,1.174
2019-06-21,37.2,32.204166666666666,60.125,41.64392387379554,32.11226674816464,35.924929598417,50,50,75,60.0,HIGH,0,1.192
2019-06-22,38.1,32.59583333333333,60.54166666666666,43.65170332401558,32.5530645490846,36.992520059056986,50,75,75,67.5,HIGH,0,1.212
2019-06-23,39.7,33.78333333333333,56.875,44.860764807617855,32.87068966654633,37.66671972297495,50,75,75,67.5,HIGH,0,1.25
2019-06-24,37.0,32.583333333333336,62.625,44.29173937911111,32.29095552118287,37.091269064354165,50,75,75,67.5,HIGH,0,1.187
2019-06-25,33.3,30.59583333333333,72.33333333333333,38.914234438764574,30.3900771863903,33.79974008734001,25,50,50,42.5,MODERATE,0,1.106
2019-06-26,33.8,29.604166666666668,80.75,42.45766400785797,31.843152980446987,36.08895739141138,25,50,75,52.5,HIGH,0,1.117
2019-06-27,35.4,30.683333333333334,73.29166666666667,42.48646297027548,31.662230042154192,35.99192321340271,50,50,75,60.0,HIGH,0,1.151
2019-06-28,34.4,29.929166666666664,76.75,42.42836978259551,31.243498259012167,35.717446868445506,25,50,75,52.5,HIGH,0,1.13
2019-06-29,35.6,30.25,72.54166666666667,41.47712425555565,30.860699759130654,35.107269557700654,50,50,50,50.0,HIGH,0,1.156
2019-06-30,34.4,30.5125,71.04166666666667,41.59088422567101,30.663680005004448,35.03456169327107,25,50,50,42.5,MODERATE,0,1.13
2019-07-01,33.9,30.52083333333333,71.08333333333333,41.09086060449559,30.830759347036047,34.93479985001986,25,50,50,42.5,MODERATE,0,1.119
2019-07-02,36.2,31.441666666666663,67.08333333333333,43.650319229084445,32.569749697258686,37.00197750998899,50,75,75,67.5,HIGH,0,1.169
2019-07-03,34.4,30.120833333333334,74.33333333333333,40.69794478863116,30.413013688973837,34.52698612883677,25,50,50,42.5,MODERATE,0,1.13
2019-07-04,31.7,28.695833333333336,80.70833333333333,36.96690400375789,27.35396883036394,31.19914289972152,25,25,25,25.0,MODERATE,0,1.073
2019-07-05,28.5,27.35833333333333,90.20833333333331,35.585702381555706,26.813293102458417,30.32225681409733,0,25,25,17.5,LOW,0,1.01
2019-07-06,31.2,28.016666666666666,83.75,36.12310146700455,27.364735818699845,30.86808207802173,25,25,25,25.0,MODERATE,0,1.063
2019-07-07,33.2,29.416666666666668,75.29166666666667,38.81428645155561,28.70363657890582,32.747896527965736,25,50,50,42.5,MODERATE,0,1.104
2019-07-08,33.7,30.254166666666663,71.70833333333333,40.31329650099551,29.06598936566518,33.56491221979731,25,50,50,42.5,MODERATE,0,1.115
2019-07-09,36.7,31.09166666666667,66.5,42.311286506791134,29.993642676079737,34.920700208364295,50,50,50,50.0,HIGH,0,1.18
2019-07-10,37.7,31.370833333333334,64.20833333333333,42.06167378028447,30.768982033982887,35.28605873250352,50,50,50,50.0,HIGH,0,1.203
2019-07-11,37.3,31.891666666666666,59.333333333333336,40.829756118337706,29.38284439410529,33.96160908379825,50,50,50,50.0,HIGH,0,1.194
2019-07-12,37.7,31.512500000000003,62.16666666666666,41.07169827777786,28.963043047937727,33.80650513987378,50,50,50,50.0,HIGH,0,1.203
2019-07-13,37.9,31.804166666666664,60.16666666666666,41.08531528393784,29.29030473084857,34.00830895208428,50,50,50,50.0,HIGH,0,1.208
2019-07-14,37.3,32.43333333333333,54.208333333333336,41.23738470599116,28.96104773715136,33.871582524687284,50,50,50,50.0,HIGH,0,1.194
2019-07-15,37.6,32.7,53.16666666666666,40.87674244380448,29.419464163385424,34.002375475553045,50,50,50,50.0,HIGH,0,1.201
2019-07-16,37.9,32.0125,57.375,41.08531528393784,30.10670473084857,34.49814895208428,50,50,50,50.0,HIGH,0,1.208
2019-07-17,38.4,32.37916666666667,56.458333333333336,41.28000780161784,30.573367779787677,34.856023788519735,50,50,50,50.0,HIGH,0,1.219
2019-07-18,37.7,32.300000000000004,57.66666666666666,40.12348207507557,30.41288644122061,34.2971246947626,50,50,50,50.0,HIGH,0,1.203
2019-07-19,37.1,32.65416666666667,57.833333333333336,42.69786050779562,32.40347708163595,36.521230452099815,50,50,75,60.0,HIGH,0,1.189
2019-07-20,38.7,33.15416666666667,57.41666666666666,44.5606891991912,33.23148966654633,37.76316947960428,50,75,75,67.5,HIGH,0,1.226
2019-07-21,39.0,32.300000000000004,65.95833333333333,45.34404941491562,32.823336583749565,37.831621716215984,50,75,75,67.5,HIGH,0,1.233
2019-07-22,35.8,30.6375,77.04166666666667,44.94309587379562,33.536658419424775,38.09923340117311,50,75,75,67.5,HIGH,0,1.16
2019-07-23,36.5,31.629166666666663,72.29166666666667,43.95939247755561,32.72312576983025,37.21763245292039,50,75,75,67.5,HIGH,0,1.176
2019-07-24,36.6,31.954166666666666,69.70833333333333,44.2181255150756,32.2680047888824,37.04805307935968,50,75,75,67.5,HIGH,0,1.178
2019-07-25,35.3,31.079166666666666,66.875,40.99104359883556,29.502363774268236,34.09783570409516,50,50,50,50.0,HIGH,0,1.149
2019-07-26,34.9,30.175,69.0,40.05757246347558,28.28105671078439,32.991663011860865,25,50,50,42.5,MODERATE,0,1.141
2019-07-27,33.1,29.479166666666668,71.66666666666667,37.716498617864495,26.586286851458794,31.03837155802108,25,25,25,25.0,MODERATE,0,1.102
2019-07-28,33.0,28.8125,75.25,36.87690864355567,26.3689473941092,30.572131893887786,25,25,25,25.0,MODERATE,0,1.1
2019-07-29,30.5,27.516666666666666,84.0,35.769363055697866,26.969995335093696,30.489742423335365,25,25,25,25.0,MODERATE,0,1.049
2019-07-30,29.1,26.65416666666667,88.29166666666667,33.7370596941311,25.19238075591571,28.610252331201863,0,25,25,17.5,LOW,0,1.021
2019-07-31,28.1,26.308333333333334,92.54166666666669,33.180091232915615,26.060087817488174,28.908089183659158,0,25,25,17.5,LOW,0,1.002
2019-08-01,26.6,25.9125,94.25,29.934338322275728,25.35638503326081,27.18756634886678,0,0,25,10.0,LOW,0,1.0
2019-08-02,29.9,26.98333333333333,90.33333333333331,37.05922669041773,28.193623545028323,31.739864803184087,0,25,50,27.5,MODERATE,0,1.037
2019-08-03,31.5,27.4875,89.08333333333333,38.642918039777946,28.503330376763422,32.559165441969235,25,50,50,42.5,MODERATE,0,1.069
2019-08-04,31.2,27.620833333333334,86.66666666666667,37.59868427155554,27.61344341492601,31.607539757577825,25,25,25,25.0,MODERATE,0,1.063
2019-08-05,31.4,27.866666666666664,84.83333333333333,37.12206514155554,27.30941167600324,31.23447306222416,25,25,25,25.0,MODERATE,0,1.067
2019-08-06,31.6,28.691666666666663,79.45833333333333,38.17885859513787,27.7798679956207,31.939464235427568,25,50,25,32.5,MODERATE,0,1.071
2019-08-07,31.9,28.65416666666667,80.45833333333333,38.07810072057563,28.54684410304385,32.35934675005656,25,50,50,42.5,MODERATE,0,1.077
2019-08-08,28.7,27.183333333333334,88.45833333333333,34.94537496699549,26.652446392066544,29.96961782203812,0,25,25,17.5,LOW,0,1.013
2019-08-09,27.1,26.3,93.0,31.24845293693112,25.97071479559622,28.08181005213018,0,0,25,10.0,LOW,0,1.0
2019-08-10,26.9,26.016666666666666,89.91666666666667,30.549829916915428,23.71990546005364,26.45187524279836,0,0,0,0.0,LOW,0,1.0
2019-08-11,31.0,27.070833333333336,86.20833333333333,37.95713568051559,28.56944550298015,32.324521573994325,25,25,50,35.0,MODERATE,0,1.059
2019-08-12,31.8,27.59583333333333,83.83333333333333,37.78646432010447,29.778267995620705,32.98154652541421,25,25,50,35.0,MODERATE,0,1.075
2019-08-13,32.1,28.29583333333333,80.25,37.61993891131561,29.149148588739333,32.53746471776984,25,25,50,35.0,MODERATE,0,1.081
2019-08-14,31.0,27.929166666666664,83.625,36.77978283745783,28.449861261237768,31.781829891725792,25,25,50,35.0,MODERATE,0,1.059
2019-08-15,28.5,26.6,91.45833333333331,33.20079605755559,26.32977709616662,29.07818468072221,0,25,25,17.5,LOW,0,1.01
2019-08-16,28.0,26.2125,92.54166666666669,32.57096848711117,25.78951479559622,28.5020962722022,0,25,25,17.5,LOW,0,1.0
2019-08-17,30.1,27.166666666666668,84.375,35.03743019689787,27.73414145488182,30.65545695168824,25,25,25,25.0,MODERATE,0,1.041
2019-08-18,30.1,27.433333333333334,83.29166666666667,35.53257759593781,27.68334145488182,30.823035911304217,25,25,25,25.0,MODERATE,0,1.041
2019-08-19,31.2,28.03333333333333,80.33333333333333,36.39686013167114,29.148878229646016,32.04807099045607,25,25,50,35.0,MODERATE,0,1.063
2019-08-20,30.9,27.90833333333333,84.875,37.69950468033791,29.841355523175583,32.984615186040514,25,25,50,35.0,MODERATE,0,1.057
2019-08-21,31.3,27.666666666666668,83.83333333333333,38.55408989613127,29.869810162140897,33.34352205573705,25,50,50,42.5,MODERATE,0,1.065
2019-08-22,31.7,27.816666666666663,77.58333333333333,36.1001477517244,29.014418896195806,31.848710438407245,25,25,50,35.0,MODERATE,0,1.073
2019-08-23,31.3,27.6625,80.70833333333333,37.38059095922454,30.1226617646196,33.025833442461575,25,25,50,35.0,MODERATE,0,1.065
2019-08-24,31.5,28.275,77.79166666666667,37.4165102880712,29.35939095033581,32.58223868542997,25,25,50,35.0,MODERATE,0,1.069
2019-08-25,31.5,27.95833333333333,77.875,36.495057517277935,28.495989003931623,31.69561640927015,25,25,50,35.0,MODERATE,0,1.069
2019-08-26,28.9,26.925,86.58333333333333,33.254532132931104,26.244526505936516,29.04852875673435,0,25,25,17.5,LOW,0,1.017
2019-08-27,29.1,26.46666666666667,89.04166666666667,32.91427161377768,26.50592461337594,29.069263413536635,0,25,25,17.5,LOW,0,1.021
2019-08-28,29.4,26.725,90.70833333333331,36.3722031758758,28.78722354502833,31.821215397367315,0,25,50,27.5,MODERATE,0,1.027
2019-08-29,30.3,27.308333333333334,87.75,36.30779155053122,28.07014356940149,31.365202761853386,25,25,50,35.0,MODERATE,0,1.045
2019-08-30,31.4,28.27083333333333,84.54166666666667,38.45742017681789,29.57182757279796,33.126064614405934,25,50,50,42.5,MODERATE,0,1.067
2019-08-31,31.2,28.075,86.45833333333333,40.47144302092473,30.161667141168188,34.285577493070804,25,50,50,42.5,MODERATE,0,1.063
2019-09-01,31.8,27.92083333333333,86.375,40.18199023361764,30.68489301446416,34.483731902125555,25,50,50,42.5,MODERATE,0,1.075
2019-09-02,29.3,26.954166666666666,87.625,35.122192110637826,27.500328803949756,30.54907412662498,0,25,25,17.5,LOW,0,1.025
2019-09-03,30.2,27.46666666666667,89.375,37.9906273624357,29.39463376787397,32.83303120569866,25,25,50,35.0,MODERATE,0,1.043
2019-09-04,31.1,27.008333333333336,90.83333333333331,38.49456536306456,30.172779753080363,33.50149399707404,25,50,50,42.5,MODERATE,0,1.061
2019-09-05,31.7,27.65416666666667,90.66666666666669,42.1033245893245,31.36242992143101,35.658787788588405,25,50,75,52.5,HIGH,0,1.073
2019-09-06,31.6,28.1125,88.75,41.15406442743778,31.26549971919929,35.22092560249469,25,50,75,52.5,HIGH,0,1.071
2019-09-07,31.7,28.079166666666666,87.54166666666667,39.19742693545792,30.16181387659909,33.776059100142625,25,50,50,42.5,MODERATE,0,1.073
2019-09-08,31.9,28.195833333333336,87.625,40.47828533753773,31.11031312263444,34.85750200859576,25,50,75,52.5,HIGH,0,1.077
2019-09-09,29.7,27.454166666666666,91.29166666666669,36.49781536603563,28.085223545028324,31.450260273431248,0,25,50,27.5,MODERATE,0,1.033
2019-09-10,29.0,26.70833333333333,94.5,36.10349490044448,27.599791297251063,31.001272738528428,0,25,25,17.5,LOW,0,1.019
2019-09-11,28.5,26.4625,92.16666666666669,33.38478392127776,26.44609442594532,29.22157022407829,0,25,25,17.5,LOW,0,1.01
2019-09-12,30.3,27.245833333333334,87.625,36.57835743531554,27.48565478584033,31.122735845630416,25,25,25,25.0,MODERATE,0,1.045
2019-09-13,28.0,26.508333333333336,92.41666666666669,32.96581608459553,26.44599954910127,29.05392616329897,0,25,25,17.5,LOW,0,1.0
2019-09-14,28.9,26.8125,92.83333333333331,34.89243406857565,26.505951269806307,29.860544389314043,0,25,25,17.5,LOW,0,1.017
2019-09-15,29.9,27.308333333333334,88.0,35.77256597253118,27.01141774802887,30.515877037829792,0,25,25,17.5,LOW,0,1.037
2019-09-16,31.1,27.816666666666663,82.33333333333333,36.96948016347562,28.46512311002882,31.866865931407546,25,25,50,35.0,MODERATE,0,1.061
2019-09-17,31.8,28.17083333333333,80.625,38.46829974935109,29.37942371895923,33.01497413111598,25,50,50,42.5,MODERATE,0,1.075
2019-09-18,32.4,28.695833333333336,83.91666666666667,41.21585400289785,30.439960181261263,34.7503177099159,25,50,50,42.5,MODERATE,0,1.087
2019-09-19,33.5,29.379166666666663,78.5,39.72086129665786,30.97645667077166,34.47421852112614,25,50,50,42.5,MODERATE,0,1.111
2019-09-20,32.1,28.133333333333336,85.08333333333333,41.459215903464624,31.157802902814744,35.2783681030747,25,50,75,52.5,HIGH,0,1.081
2019-09-21,29.6,27.041666666666668,88.66666666666667,35.70892751116451,29.08394436869098,31.733937625680397,0,25,50,27.5,MODERATE,0,1.031
2019-09-22,31.3,27.425,88.83333333333333,39.06695666762446,31.18723867052722,34.339125869366114,25,50,75,52.5,HIGH,0,1.065
2019-09-23,30.7,27.3375,90.20833333333331,40.21876830148463,31.373169923113885,34.91140927446219,25,50,75,52.5,HIGH,0,1.053
2019-09-24,31.4,27.625,87.125,38.692929311715645,30.62044876802457,33.849440985501,25,50,50,42.5,MODERATE,0,1.067
2019-09-25,31.3,27.6875,86.54166666666667,38.81561699499562,30.481867076326264,33.815367043794005,25,50,50,42.5,MODERATE,0,1.065
2019-09-26,30.5,27.641666666666666,87.79166666666667,37.40986151661093,28.750414108853185,32.21419307195628,25,25,50,35.0,MODERATE,0,1.049
2019-09-27,29.0,25.825,92.83333333333331,34.52553188755544,27.024852919068096,30.02512450646303,0,25,25,17.5,LOW,0,1.019
2019-09-28,29.4,26.479166666666668,89.58333333333333,36.04411320378435,28.743391297251065,31.663680059864376,0,25,50,27.5,MODERATE,0,1.027
2019-09-29,28.1,25.64583333333333,91.54166666666669,32.03457891831787,25.538025079854364,28.13664661523977,0,25,25,17.5,LOW,0,1.002
2019-09-30,26.2,24.95,93.66666666666669,28.80902914668448,24.64642853750277,26.311468781175456,0,0,0,0.0,LOW,0,1.0
2019-10-01,30.5,26.5125,88.0,36.83900785994427,28.63620269300648,31.917324759781597,25,25,50,35.0,MODERATE,0,1.049
2019-10-02,30.9,26.695833333333336,86.625,37.38059095922454,29.238208997631556,32.495161782268745,25,25,50,35.0,MODERATE,0,1.057
2019-10-03,30.9,27.47083333333333,83.375,38.55408989613127,31.00232587723913,34.023031484795986,25,50,75,52.5,HIGH,0,1.057
2019-10-04,31.2,27.33333333333333,83.875,38.7794773401246,30.78235027521696,33.98120110118002,25,50,50,42.5,MODERATE,0,1.063
2019-10-05,31.2,27.04583333333333,81.95833333333333,37.52392063260456,30.512130493810712,33.31684654932825,25,25,50,35.0,MODERATE,0,1.063
2019-10-06,31.4,27.03333333333333,82.375,37.48020533643569,30.36091753426391,33.20863265513262,25,25,50,35.0,MODERATE,0,1.067
2019-10-07,31.7,27.2,84.08333333333333,37.4325310240712,30.63331753426391,33.353002930186825,25,25,50,35.0,MODERATE,0,1.073
2019-10-08,32.3,27.745833333333334,79.91666666666667,38.43574750255776,30.657550020336014,33.76882901322472,25,50,50,42.5,MODERATE,0,1.085
